Timestamp,Event
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 3800)
2025-04-02 21:52:30,Suspicious process detected: conhost.exe (PID: 3908)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 3944)
2025-04-02 21:52:30,Suspicious process detected: brave.exe (PID: 4028)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 4048)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 4056)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 4108)
2025-04-02 21:52:30,Suspicious process detected: dllhost.exe (PID: 4220)
2025-04-02 21:52:30,Suspicious process detected: chrome.exe (PID: 4268)
2025-04-02 21:52:30,Suspicious process detected: vmcompute.exe (PID: 4296)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 4324)
2025-04-02 21:52:30,Suspicious process detected: HotKeyServiceUWP.exe (PID: 4356)
2025-04-02 21:52:30,Suspicious process detected: unsecapp.exe (PID: 4400)
2025-04-02 21:52:30,Suspicious process detected: AdskAccessService.exe (PID: 4416)
2025-04-02 21:52:30,Suspicious process detected: hpqwmiex.exe (PID: 4424)
2025-04-02 21:52:30,Suspicious process detected: brave.exe (PID: 4516)
2025-04-02 21:52:30,Suspicious process detected: fontdrvhost.exe (PID: 4564)
2025-04-02 21:52:30,Suspicious process detected: WmiPrvSE.exe (PID: 4588)
2025-04-02 21:52:30,Suspicious process detected: chrome.exe (PID: 4636)
2025-04-02 21:52:30,Suspicious process detected: python.exe (PID: 4712)
2025-04-02 21:52:30,Suspicious process detected: jhi_service.exe (PID: 4748)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 4764)
2025-04-02 21:52:30,Suspicious process detected: EoAExperiences.exe (PID: 4804)
2025-04-02 21:52:30,Suspicious process detected: brave.exe (PID: 4884)
2025-04-02 21:52:30,Suspicious process detected: csrss.exe (PID: 4900)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 4916)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 4924)
2025-04-02 21:52:30,Suspicious process detected: PowerToys.exe (PID: 4940)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 4956)
2025-04-02 21:52:30,Suspicious process detected: msedgewebview2.exe (PID: 4972)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 5048)
2025-04-02 21:52:30,Suspicious process detected: ibtsiva.exe (PID: 5248)
2025-04-02 21:52:30,Suspicious process detected: spoolsv.exe (PID: 5360)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 5436)
2025-04-02 21:52:30,Suspicious process detected: wlanext.exe (PID: 5456)
2025-04-02 21:52:30,Suspicious process detected: conhost.exe (PID: 5484)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 5612)
2025-04-02 21:52:30,Suspicious process detected: IntelAudioService.exe (PID: 5636)
2025-04-02 21:52:30,Suspicious process detected: AdskLicensingService.exe (PID: 5672)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 5708)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 5724)
2025-04-02 21:52:30,Suspicious process detected: AdskAccessServiceHost.exe (PID: 5740)
2025-04-02 21:52:30,Suspicious process detected: OfficeClickToRun.exe (PID: 5760)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 5768)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 5820)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 5836)
2025-04-02 21:52:30,Suspicious process detected: ELAN_MOC_IAP_Service.exe (PID: 5844)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 5852)
2025-04-02 21:52:30,Suspicious process detected: FNPLicensingService64.exe (PID: 5856)
2025-04-02 21:52:30,Suspicious process detected: PushNotificationsLongRunningTask.exe (PID: 5880)
2025-04-02 21:52:30,Suspicious process detected: esif_uf.exe (PID: 5896)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 5984)
2025-04-02 21:52:30,Suspicious process detected: hamachi-2.exe (PID: 6040)
2025-04-02 21:52:30,Suspicious process detected: HPCommRecovery.exe (PID: 6056)
2025-04-02 21:52:30,Suspicious process detected: FMService64.exe (PID: 6072)
2025-04-02 21:52:30,Suspicious process detected: OneApp.IGCC.WinService.exe (PID: 6112)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 6148)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 6204)
2025-04-02 21:52:30,Suspicious process detected: LMIGuardianSvc.exe (PID: 6216)
2025-04-02 21:52:30,Suspicious process detected: dllhost.exe (PID: 6240)
2025-04-02 21:52:30,Suspicious process detected: MpDefenderCoreService.exe (PID: 6244)
2025-04-02 21:52:30,Suspicious process detected: winlogon.exe (PID: 6292)
2025-04-02 21:52:30,Suspicious process detected: openvpnserv2.exe (PID: 6396)
2025-04-02 21:52:30,Suspicious process detected: SecurityUpdateService.exe (PID: 6416)
2025-04-02 21:52:30,Suspicious process detected: openvpnserv.exe (PID: 6464)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 6520)
2025-04-02 21:52:30,Suspicious process detected: RstMwService.exe (PID: 6536)
2025-04-02 21:52:30,Suspicious process detected: RtkAudUService64.exe (PID: 6560)
2025-04-02 21:52:30,Suspicious process detected: Code.exe (PID: 6584)
2025-04-02 21:52:30,Suspicious process detected: oracle.exe (PID: 6692)
2025-04-02 21:52:30,Suspicious process detected: TNSLSNR.EXE (PID: 6700)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 6744)
2025-04-02 21:52:30,Suspicious process detected: mqsvc.exe (PID: 6752)
2025-04-02 21:52:30,Suspicious process detected: SECOMN64.exe (PID: 6772)
2025-04-02 21:52:30,Suspicious process detected: SafeExamBrowser.Service.exe (PID: 6780)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 6804)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 6812)
2025-04-02 21:52:30,Suspicious process detected: MsMpEng.exe (PID: 6852)
2025-04-02 21:52:30,Suspicious process detected: WMIRegistrationService.exe (PID: 6860)
2025-04-02 21:52:30,Suspicious process detected: Code.exe (PID: 6896)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 6916)
2025-04-02 21:52:30,Suspicious process detected: msedgewebview2.exe (PID: 7024)
2025-04-02 21:52:30,Suspicious process detected: ShellExperienceHost.exe (PID: 7112)
2025-04-02 21:52:30,Suspicious process detected: dasHost.exe (PID: 7256)
2025-04-02 21:52:30,Suspicious process detected: dwm.exe (PID: 7400)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 7636)
2025-04-02 21:52:30,Suspicious process detected: cmd.exe (PID: 7700)
2025-04-02 21:52:30,Suspicious process detected: LanWlanWwanSwitchingServiceUWP.exe (PID: 7712)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 8404)
2025-04-02 21:52:30,Suspicious process detected: SecurityHealthService.exe (PID: 8452)
2025-04-02 21:52:30,Suspicious process detected: msedgewebview2.exe (PID: 8504)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 8532)
2025-04-02 21:52:30,Suspicious process detected: Widgets.exe (PID: 8648)
2025-04-02 21:52:30,Suspicious process detected: msedgewebview2.exe (PID: 8712)
2025-04-02 21:52:30,Suspicious process detected: FileSyncHelper.exe (PID: 8756)
2025-04-02 21:52:30,Suspicious process detected: Code.exe (PID: 8900)
2025-04-02 21:52:30,Suspicious process detected: PrintDialog.exe (PID: 8996)
2025-04-02 21:52:30,Suspicious process detected: brave.exe (PID: 9076)
2025-04-02 21:52:30,Suspicious process detected: SystemSettingsBroker.exe (PID: 9100)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 9176)
2025-04-02 21:52:30,Suspicious process detected: BraveCrashHandler64.exe (PID: 9252)
2025-04-02 21:52:30,Suspicious process detected: BraveCrashHandler.exe (PID: 9328)
2025-04-02 21:52:30,Suspicious process detected: Code.exe (PID: 9352)
2025-04-02 21:52:30,Suspicious process detected: taskhostw.exe (PID: 9492)
2025-04-02 21:52:30,Suspicious process detected: igfxEMN.exe (PID: 9504)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 9556)
2025-04-02 21:52:30,Suspicious process detected: brave.exe (PID: 9568)
2025-04-02 21:52:30,Suspicious process detected: brave.exe (PID: 9600)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 9664)
2025-04-02 21:52:30,Suspicious process detected: chrome.exe (PID: 9680)
2025-04-02 21:52:30,Suspicious process detected: HP.ClientSecurityManager.exe (PID: 9744)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 9788)
2025-04-02 21:52:30,Suspicious process detected: AggregatorHost.exe (PID: 9832)
2025-04-02 21:52:30,Suspicious process detected: ctfmon.exe (PID: 9908)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 10048)
2025-04-02 21:52:30,Suspicious process detected: HP.ClientSecurityManager.exe (PID: 10068)
2025-04-02 21:52:30,Suspicious process detected: sihost.exe (PID: 10096)
2025-04-02 21:52:30,Suspicious process detected: ShellExperienceHost.exe (PID: 10116)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 10140)
2025-04-02 21:52:30,Suspicious process detected: PresentationFontCache.exe (PID: 10204)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 10228)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 10284)
2025-04-02 21:52:30,Suspicious process detected: SearchFilterHost.exe (PID: 10472)
2025-04-02 21:52:30,Suspicious process detected: RuntimeBroker.exe (PID: 10512)
2025-04-02 21:52:30,Suspicious process detected: msedgewebview2.exe (PID: 10536)
2025-04-02 21:52:30,Suspicious process detected: Code.exe (PID: 10548)
2025-04-02 21:52:30,Suspicious process detected: wpscenter.exe (PID: 10600)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 10660)
2025-04-02 21:52:30,Suspicious process detected: explorer.exe (PID: 10708)
2025-04-02 21:52:30,Suspicious process detected: conhost.exe (PID: 10764)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 10868)
2025-04-02 21:52:30,Suspicious process detected: vmmemCmZygote (PID: 10872)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 10880)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 11052)
2025-04-02 21:52:30,Suspicious process detected: msedgewebview2.exe (PID: 11092)
2025-04-02 21:52:30,Suspicious process detected: RtkAudUService64.exe (PID: 11104)
2025-04-02 21:52:30,Suspicious process detected: brave.exe (PID: 11212)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 11220)
2025-04-02 21:52:30,Suspicious process detected: WindowsTerminal.exe (PID: 11296)
2025-04-02 21:52:30,Suspicious process detected: RuntimeBroker.exe (PID: 11344)
2025-04-02 21:52:30,Suspicious process detected: RuntimeBroker.exe (PID: 11524)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 11688)
2025-04-02 21:52:30,Suspicious process detected: WidgetService.exe (PID: 11944)
2025-04-02 21:52:30,Suspicious process detected: brave.exe (PID: 12120)
2025-04-02 21:52:30,Suspicious process detected: SearchHost.exe (PID: 12180)
2025-04-02 21:52:30,Suspicious process detected: StartMenuExperienceHost.exe (PID: 12204)
2025-04-02 21:52:30,Suspicious process detected: msedgewebview2.exe (PID: 12228)
2025-04-02 21:52:30,Suspicious process detected: OpenConsole.exe (PID: 12376)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 12380)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 12476)
2025-04-02 21:52:30,Suspicious process detected: brave.exe (PID: 12664)
2025-04-02 21:52:30,Suspicious process detected: dllhost.exe (PID: 13040)
2025-04-02 21:52:30,Suspicious process detected: chrome.exe (PID: 13056)
2025-04-02 21:52:30,Suspicious process detected: python.exe (PID: 13160)
2025-04-02 21:52:30,Suspicious process detected: SearchIndexer.exe (PID: 13316)
2025-04-02 21:52:30,Suspicious process detected: brave.exe (PID: 13392)
2025-04-02 21:52:30,Suspicious process detected: brave.exe (PID: 13412)
2025-04-02 21:52:30,Suspicious process detected: wpscloudsvr.exe (PID: 13512)
2025-04-02 21:52:30,Suspicious process detected: brave.exe (PID: 13548)
2025-04-02 21:52:30,Suspicious process detected: brave.exe (PID: 13624)
2025-04-02 21:52:30,Suspicious process detected: svchost.exe (PID: 13664)
2025-04-02 21:52:31,Suspicious process detected: brave.exe (PID: 13816)
2025-04-02 21:52:31,Suspicious process detected: RuntimeBroker.exe (PID: 13864)
2025-04-02 21:52:31,Suspicious process detected: msedgewebview2.exe (PID: 13924)
2025-04-02 21:52:31,Suspicious process detected: svchost.exe (PID: 13996)
2025-04-02 21:52:31,Suspicious process detected: brave.exe (PID: 14008)
2025-04-02 21:52:31,Suspicious process detected: RuntimeBroker.exe (PID: 14048)
2025-04-02 21:52:31,Suspicious process detected: brave.exe (PID: 14276)
2025-04-02 21:52:31,Suspicious process detected: RuntimeBroker.exe (PID: 14444)
2025-04-02 21:52:31,Suspicious process detected: NisSrv.exe (PID: 14496)
2025-04-02 21:52:31,Suspicious process detected: svchost.exe (PID: 14516)
2025-04-02 21:52:31,Suspicious process detected: Code.exe (PID: 14568)
2025-04-02 21:52:31,Suspicious process detected: AdskAccessService.exe (PID: 14592)
2025-04-02 21:52:31,Suspicious process detected: svchost.exe (PID: 14624)
2025-04-02 21:52:31,Suspicious process detected: brave.exe (PID: 14664)
2025-04-02 21:52:31,Suspicious process detected: igfxEMN.exe (PID: 14668)
2025-04-02 21:52:31,Suspicious process detected: svchost.exe (PID: 14768)
2025-04-02 21:52:31,Suspicious process detected: svchost.exe (PID: 14888)
2025-04-02 21:52:31,Suspicious process detected: sihost.exe (PID: 14896)
2025-04-02 21:52:31,Suspicious process detected: msedgewebview2.exe (PID: 14912)
2025-04-02 21:52:31,Suspicious process detected: brave.exe (PID: 15004)
2025-04-02 21:52:31,Suspicious process detected: brave.exe (PID: 15060)
2025-04-02 21:52:31,Suspicious process detected: OneDrive.exe (PID: 15136)
2025-04-02 21:52:31,Suspicious process detected: DesktopExtension.exe (PID: 15368)
2025-04-02 21:52:31,Suspicious process detected: HP.myHP.exe (PID: 15452)
2025-04-02 21:52:31,Suspicious process detected: RuntimeBroker.exe (PID: 15512)
2025-04-02 21:52:31,Suspicious process detected: TextInputHost.exe (PID: 15608)
2025-04-02 21:52:31,Suspicious process detected: HPAudioAnalytics.exe (PID: 15760)
2025-04-02 21:52:31,Suspicious process detected: svchost.exe (PID: 15912)
2025-04-02 21:52:31,Suspicious process detected: chrome.exe (PID: 16064)
2025-04-02 21:52:31,Suspicious process detected: svchost.exe (PID: 16268)
2025-04-02 21:52:31,Suspicious process detected: RtkAudUService64.exe (PID: 16280)
2025-04-02 21:52:31,Suspicious process detected: svchost.exe (PID: 16292)
2025-04-02 21:52:31,Suspicious process detected: LocationNotificationWindows.exe (PID: 16372)
2025-04-02 21:52:31,Suspicious process detected: powershell.exe (PID: 16484)
2025-04-02 21:52:31,Suspicious process detected: msedgewebview2.exe (PID: 16612)
2025-04-02 21:52:31,Suspicious process detected: RuntimeBroker.exe (PID: 16636)
2025-04-02 21:52:31,Suspicious process detected: LocationNotificationWindows.exe (PID: 16652)
2025-04-02 21:52:31,Suspicious process detected: PowerToys.AdvancedPaste.exe (PID: 16716)
2025-04-02 21:52:31,Suspicious process detected: PowerToys.AlwaysOnTop.exe (PID: 16920)
2025-04-02 21:52:31,Suspicious process detected: PowerToys.Awake.exe (PID: 16940)
2025-04-02 21:52:31,Suspicious process detected: PowerToys.ColorPickerUI.exe (PID: 16964)
2025-04-02 21:52:31,Suspicious process detected: PowerToys.CropAndLock.exe (PID: 16992)
2025-04-02 21:52:31,Suspicious process detected: PowerToys.FancyZones.exe (PID: 17044)
2025-04-02 21:52:31,Suspicious process detected: PowerToys.Peek.UI.exe (PID: 17092)
2025-04-02 21:52:31,Suspicious process detected: PowerToys.PowerLauncher.exe (PID: 17188)
2025-04-02 21:52:31,Suspicious process detected: PowerToys.PowerOCR.exe (PID: 17236)
2025-04-02 21:52:31,Suspicious process detected: msedgewebview2.exe (PID: 17744)
2025-04-02 21:52:31,Suspicious process detected: svchost.exe (PID: 17832)
2025-04-02 21:52:31,Suspicious process detected: msedgewebview2.exe (PID: 17960)
2025-04-02 21:52:31,Suspicious process detected: msedgewebview2.exe (PID: 18084)
2025-04-02 21:52:31,Suspicious process detected: svchost.exe (PID: 18172)
2025-04-02 21:52:31,Suspicious process detected: audiodg.exe (PID: 18284)
2025-04-02 21:52:31,Suspicious process detected: brave.exe (PID: 18472)
2025-04-02 21:52:31,Suspicious process detected: taskhostw.exe (PID: 18612)
2025-04-02 21:52:31,Suspicious process detected: ApplicationFrameHost.exe (PID: 18856)
2025-04-02 21:52:31,Suspicious process detected: SystemSettings.exe (PID: 18864)
2025-04-02 21:52:31,Suspicious process detected: LockApp.exe (PID: 18900)
2025-04-02 21:52:31,Suspicious process detected: brave.exe (PID: 19068)
2025-04-02 21:52:31,Suspicious process detected: brave.exe (PID: 19312)
2025-04-02 21:52:31,Suspicious process detected: brave.exe (PID: 19436)
2025-04-02 21:52:31,Suspicious process detected: conhost.exe (PID: 19564)
2025-04-02 21:52:31,Suspicious process detected: Code.exe (PID: 19808)
2025-04-02 21:52:31,Suspicious process detected: brave.exe (PID: 20028)
2025-04-02 21:52:31,Suspicious process detected: Code.exe (PID: 20100)
2025-04-02 21:52:31,Suspicious process detected: chrome.exe (PID: 20584)
2025-04-02 21:52:31,Suspicious process detected: Code.exe (PID: 20700)
2025-04-02 21:52:31,Suspicious process detected: Code.exe (PID: 20836)
2025-04-02 21:52:31,Suspicious process detected: chrome.exe (PID: 20864)
2025-04-02 21:52:31,Suspicious process detected: WmiPrvSE.exe (PID: 20928)
2025-04-02 21:52:31,Suspicious process detected: powershell.exe (PID: 21180)
2025-04-02 21:52:31,Suspicious process detected: python.exe (PID: 21768)
2025-04-02 21:52:31,Suspicious process detected: chrome.exe (PID: 21792)
2025-04-02 21:52:31,Suspicious process detected: conhost.exe (PID: 21824)
2025-04-02 21:52:31,Suspicious process detected: brave.exe (PID: 21984)
2025-04-02 21:52:31,Suspicious process detected: svchost.exe (PID: 22108)
2025-04-02 21:52:31,Suspicious process detected: Code.exe (PID: 22164)
2025-04-02 21:52:31,Suspicious process detected: explorer.exe (PID: 22244)
2025-04-02 21:52:31,Suspicious process detected: FileCoAuth.exe (PID: 22416)
2025-04-02 21:52:31,Suspicious process detected: conhost.exe (PID: 22508)
2025-04-02 21:52:36,Suspicious process detected: System Idle Process (PID: 0)
2025-04-02 21:52:36,Suspicious process detected: System (PID: 4)
2025-04-02 21:52:36,Suspicious process detected:  (PID: 108)
2025-04-02 21:52:36,Suspicious process detected: Registry (PID: 148)
2025-04-02 21:52:36,Suspicious process detected: taskhostw.exe (PID: 448)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 564)
2025-04-02 21:52:36,Suspicious process detected: smss.exe (PID: 628)
2025-04-02 21:52:36,Suspicious process detected: csrss.exe (PID: 652)
2025-04-02 21:52:36,Suspicious process detected: wininit.exe (PID: 744)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 764)
2025-04-02 21:52:36,Suspicious process detected: csrss.exe (PID: 948)
2025-04-02 21:52:36,Suspicious process detected: winlogon.exe (PID: 1064)
2025-04-02 21:52:36,Suspicious process detected: services.exe (PID: 1084)
2025-04-02 21:52:36,Suspicious process detected: Widgets.exe (PID: 1116)
2025-04-02 21:52:36,Suspicious process detected: LsaIso.exe (PID: 1128)
2025-04-02 21:52:36,Suspicious process detected: lsass.exe (PID: 1144)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 1248)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 1272)
2025-04-02 21:52:36,Suspicious process detected: fontdrvhost.exe (PID: 1300)
2025-04-02 21:52:36,Suspicious process detected: fontdrvhost.exe (PID: 1304)
2025-04-02 21:52:36,Suspicious process detected: WUDFHost.exe (PID: 1332)
2025-04-02 21:52:36,Suspicious process detected: RuntimeBroker.exe (PID: 1400)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 1452)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 1496)
2025-04-02 21:52:36,Suspicious process detected: ctfmon.exe (PID: 1548)
2025-04-02 21:52:36,Suspicious process detected: WUDFHost.exe (PID: 1556)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 1568)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 1628)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 1636)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 1652)
2025-04-02 21:52:36,Suspicious process detected: RuntimeBroker.exe (PID: 1692)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 1760)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 1792)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 1800)
2025-04-02 21:52:36,Suspicious process detected: SearchHost.exe (PID: 1924)
2025-04-02 21:52:36,Suspicious process detected: IntelCpHDCPSvc.exe (PID: 1928)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 1936)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 1944)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 1992)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 2000)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 2116)
2025-04-02 21:52:36,Suspicious process detected: LogonUI.exe (PID: 2168)
2025-04-02 21:52:36,Suspicious process detected: dwm.exe (PID: 2180)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 2200)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 2232)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 2272)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 2304)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 2312)
2025-04-02 21:52:36,Suspicious process detected: igfxCUIServiceN.exe (PID: 2360)
2025-04-02 21:52:36,Suspicious process detected: ELAN_MOC_Service.exe (PID: 2480)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 2500)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 2536)
2025-04-02 21:52:36,Suspicious process detected: SearchProtocolHost.exe (PID: 2644)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 2652)
2025-04-02 21:52:36,Suspicious process detected: powershell.exe (PID: 2676)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 2720)
2025-04-02 21:52:36,Suspicious process detected: StartMenuExperienceHost.exe (PID: 2772)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 2972)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 2980)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 3020)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 3080)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 3100)
2025-04-02 21:52:36,Suspicious process detected: conhost.exe (PID: 3108)
2025-04-02 21:52:36,Suspicious process detected: WUDFHost.exe (PID: 3116)
2025-04-02 21:52:36,Suspicious process detected: vmms.exe (PID: 3136)
2025-04-02 21:52:36,Suspicious process detected: explorer.exe (PID: 3180)
2025-04-02 21:52:36,Suspicious process detected: chrome.exe (PID: 3232)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 3316)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 3380)
2025-04-02 21:52:36,Suspicious process detected: SECOCL64.exe (PID: 3412)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 3420)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 3424)
2025-04-02 21:52:36,Suspicious process detected: WidgetService.exe (PID: 3448)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 3500)
2025-04-02 21:52:36,Suspicious process detected: AppHelperCap.exe (PID: 3508)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 3516)
2025-04-02 21:52:36,Suspicious process detected: DiagsCap.exe (PID: 3524)
2025-04-02 21:52:36,Suspicious process detected: NetworkCap.exe (PID: 3532)
2025-04-02 21:52:36,Suspicious process detected: dasHost.exe (PID: 3540)
2025-04-02 21:52:36,Suspicious process detected: SysInfoCap.exe (PID: 3560)
2025-04-02 21:52:36,Suspicious process detected: OpenConsole.exe (PID: 3572)
2025-04-02 21:52:36,Suspicious process detected: TouchpointAnalyticsClientService.exe (PID: 3608)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 3648)
2025-04-02 21:52:36,Suspicious process detected: MemCompression (PID: 3652)
2025-04-02 21:52:36,Suspicious process detected: msedgewebview2.exe (PID: 3684)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 3800)
2025-04-02 21:52:36,Suspicious process detected: conhost.exe (PID: 3908)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 3944)
2025-04-02 21:52:36,Suspicious process detected: brave.exe (PID: 4028)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 4048)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 4056)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 4108)
2025-04-02 21:52:36,Suspicious process detected: dllhost.exe (PID: 4220)
2025-04-02 21:52:36,Suspicious process detected: chrome.exe (PID: 4268)
2025-04-02 21:52:36,Suspicious process detected: vmcompute.exe (PID: 4296)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 4324)
2025-04-02 21:52:36,Suspicious process detected: HotKeyServiceUWP.exe (PID: 4356)
2025-04-02 21:52:36,Suspicious process detected: unsecapp.exe (PID: 4400)
2025-04-02 21:52:36,Suspicious process detected: AdskAccessService.exe (PID: 4416)
2025-04-02 21:52:36,Suspicious process detected: hpqwmiex.exe (PID: 4424)
2025-04-02 21:52:36,Suspicious process detected: brave.exe (PID: 4516)
2025-04-02 21:52:36,Suspicious process detected: fontdrvhost.exe (PID: 4564)
2025-04-02 21:52:36,Suspicious process detected: WmiPrvSE.exe (PID: 4588)
2025-04-02 21:52:36,Suspicious process detected: chrome.exe (PID: 4636)
2025-04-02 21:52:36,Suspicious process detected: python.exe (PID: 4712)
2025-04-02 21:52:36,Suspicious process detected: jhi_service.exe (PID: 4748)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 4764)
2025-04-02 21:52:36,Suspicious process detected: EoAExperiences.exe (PID: 4804)
2025-04-02 21:52:36,Suspicious process detected: brave.exe (PID: 4884)
2025-04-02 21:52:36,Suspicious process detected: csrss.exe (PID: 4900)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 4916)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 4924)
2025-04-02 21:52:36,Suspicious process detected: PowerToys.exe (PID: 4940)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 4956)
2025-04-02 21:52:36,Suspicious process detected: msedgewebview2.exe (PID: 4972)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 5048)
2025-04-02 21:52:36,Suspicious process detected: ibtsiva.exe (PID: 5248)
2025-04-02 21:52:36,Suspicious process detected: spoolsv.exe (PID: 5360)
2025-04-02 21:52:36,Suspicious process detected: svchost.exe (PID: 5436)
2025-04-02 21:52:36,Suspicious process detected: wlanext.exe (PID: 5456)
